,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
450,1.6999999999999997,1.0,1.2999999999999998,1314.07,0.193
451,1.6999999999999997,1.0,1.4,1187.82,0.1814
452,1.6999999999999997,1.0,1.4999999999999998,1061.58,0.1711
453,1.6999999999999997,1.0,1.5999999999999996,935.33,0.1619
454,1.6999999999999997,1.0,1.6999999999999997,809.09,0.1536
455,1.6999999999999997,1.1,0.5,2275.37,0.3914
456,1.6999999999999997,1.1,0.6,2149.12,0.3454
457,1.6999999999999997,1.1,0.7,2022.88,0.3092
458,1.6999999999999997,1.1,0.7999999999999999,1896.63,0.2799
459,1.6999999999999997,1.1,0.8999999999999999,1770.39,0.2557
460,1.6999999999999997,1.1,0.9999999999999999,1644.14,0.2354
461,1.6999999999999997,1.1,1.0999999999999999,1517.9,0.2181
462,1.6999999999999997,1.1,1.1999999999999997,1391.65,0.2032
463,1.6999999999999997,1.1,1.2999999999999998,1265.41,0.1902
464,1.6999999999999997,1.1,1.4,1139.17,0.1787
465,1.6999999999999997,1.1,1.4999999999999998,1012.92,0.1686
466,1.6999999999999997,1.1,1.5999999999999996,886.68,0.1595
467,1.6999999999999997,1.1,1.6999999999999997,760.43,0.1514
468,1.7999999999999998,0.9,0.5,2593.65,0.4298
469,1.7999999999999998,0.9,0.6,2467.4,0.3793
470,1.7999999999999998,0.9,0.7,2341.16,0.3395
471,1.7999999999999998,0.9,0.7999999999999999,2214.91,0.3073
472,1.7999999999999998,0.9,0.8999999999999999,2088.67,0.2807
473,1.7999999999999998,0.9,0.9999999999999999,1962.43,0.2584
474,1.7999999999999998,0.9,1.0999999999999999,1836.18,0.2394
475,1.7999999999999998,0.9,1.1999999999999997,1709.94,0.223
476,1.7999999999999998,0.9,1.2999999999999998,1583.69,0.2088
477,1.7999999999999998,0.9,1.4,1457.45,0.1962
478,1.7999999999999998,0.9,1.4999999999999998,1331.2,0.1851
479,1.7999999999999998,0.9,1.5999999999999996,1204.96,0.1752
480,1.7999999999999998,0.9,1.6999999999999997,1078.71,0.1662
481,1.7999999999999998,1.0,0.5,2544.99,0.424
482,1.7999999999999998,1.0,0.6,2418.75,0.3741
483,1.7999999999999998,1.0,0.7,2292.5,0.3349
484,1.7999999999999998,1.0,0.7999999999999999,2166.26,0.3031
485,1.7999999999999998,1.0,0.8999999999999999,2040.01,0.2769
486,1.7999999999999998,1.0,0.9999999999999999,1913.77,0.2549
487,1.7999999999999998,1.0,1.0999999999999999,1787.53,0.2362
488,1.7999999999999998,1.0,1.1999999999999997,1661.28,0.22
489,1.7999999999999998,1.0,1.2999999999999998,1535.04,0.2059
490,1.7999999999999998,1.0,1.4,1408.79,0.1936
491,1.7999999999999998,1.0,1.4999999999999998,1282.55,0.1826
492,1.7999999999999998,1.0,1.5999999999999996,1156.3,0.1728
493,1.7999999999999998,1.0,1.6999999999999997,1030.06,0.164
494,1.7999999999999998,1.1,0.5,2496.34,0.4181
495,1.7999999999999998,1.1,0.6,2370.09,0.369
496,1.7999999999999998,1.1,0.7,2243.85,0.3302
497,1.7999999999999998,1.1,0.7999999999999999,2117.6,0.2989
498,1.7999999999999998,1.1,0.8999999999999999,1991.36,0.2731
499,1.7999999999999998,1.1,0.9999999999999999,1865.11,0.2514
500,1.7999999999999998,1.1,1.0999999999999999,1738.87,0.2329
501,1.7999999999999998,1.1,1.1999999999999997,1612.63,0.217
502,1.7999999999999998,1.1,1.2999999999999998,1486.38,0.2031
503,1.7999999999999998,1.1,1.4,1360.14,0.1909
504,1.7999999999999998,1.1,1.4999999999999998,1233.89,0.1801
505,1.7999999999999998,1.1,1.5999999999999996,1107.65,0.1704
506,1.7999999999999998,1.1,1.6999999999999997,981.4,0.1617
507,1.9,0.9,0.5,2814.62,0.4565
508,1.9,0.9,0.6,2688.37,0.4029
509,1.9,0.9,0.7,2562.13,0.3605
510,1.9,0.9,0.7999999999999999,2435.89,0.3263
511,1.9,0.9,0.8999999999999999,2309.64,0.2981
512,1.9,0.9,0.9999999999999999,2183.4,0.2744
513,1.9,0.9,1.0999999999999999,2057.15,0.2542
514,1.9,0.9,1.1999999999999997,1930.91,0.2368
515,1.9,0.9,1.2999999999999998,1804.66,0.2217
516,1.9,0.9,1.4,1678.42,0.2084
517,1.9,0.9,1.4999999999999998,1552.17,0.1966
518,1.9,0.9,1.5999999999999996,1425.93,0.186
519,1.9,0.9,1.6999999999999997,1299.68,0.1765
520,1.9,1.0,0.5,2765.96,0.4507
521,1.9,1.0,0.6,2639.72,0.3977
522,1.9,1.0,0.7,2513.47,0.3559
523,1.9,1.0,0.7999999999999999,2387.23,0.3221
524,1.9,1.0,0.8999999999999999,2260.99,0.2943
525,1.9,1.0,0.9999999999999999,2134.74,0.2709
526,1.9,1.0,1.0999999999999999,2008.5,0.251
527,1.9,1.0,1.1999999999999997,1882.25,0.2338
528,1.9,1.0,1.2999999999999998,1756.01,0.2188
529,1.9,1.0,1.4,1629.76,0.2057
530,1.9,1.0,1.4999999999999998,1503.52,0.194
531,1.9,1.0,1.5999999999999996,1377.27,0.1836
532,1.9,1.0,1.6999999999999997,1251.03,0.1743
533,1.9,1.1,0.5,2717.31,0.4448
534,1.9,1.1,0.6,2591.06,0.3925
535,1.9,1.1,0.7,2464.82,0.3513
536,1.9,1.1,0.7999999999999999,2338.58,0.3179
537,1.9,1.1,0.8999999999999999,2212.33,0.2904
538,1.9,1.1,0.9999999999999999,2086.09,0.2674
539,1.9,1.1,1.0999999999999999,1959.84,0.2477
540,1.9,1.1,1.1999999999999997,1833.6,0.2308
541,1.9,1.1,1.2999999999999998,1707.35,0.216
542,1.9,1.1,1.4,1581.11,0.203
543,1.9,1.1,1.4999999999999998,1454.86,0.1915
544,1.9,1.1,1.5999999999999996,1328.62,0.1812
545,1.9,1.1,1.6999999999999997,1202.37,0.172
546,1.9999999999999996,0.9,0.5,3035.59,0.4832
547,1.9999999999999996,0.9,0.6,2909.35,0.4264
548,1.9999999999999996,0.9,0.7,2783.1,0.3816
549,1.9999999999999996,0.9,0.7999999999999999,2656.86,0.3454
550,1.9999999999999996,0.9,0.8999999999999999,2530.61,0.3155
551,1.9999999999999996,0.9,0.9999999999999999,2404.37,0.2904
552,1.9999999999999996,0.9,1.0999999999999999,2278.12,0.269
553,1.9999999999999996,0.9,1.1999999999999997,2151.88,0.2506
554,1.9999999999999996,0.9,1.2999999999999998,2025.63,0.2346
555,1.9999999999999996,0.9,1.4,1899.39,0.2205
556,1.9999999999999996,0.9,1.4999999999999998,1773.14,0.208
557,1.9999999999999996,0.9,1.5999999999999996,1646.9,0.1968
558,1.9999999999999996,0.9,1.6999999999999997,1520.65,0.1868
559,1.9999999999999996,1.0,0.5,2986.94,0.4774
560,1.9999999999999996,1.0,0.6,2860.69,0.4212
561,1.9999999999999996,1.0,0.7,2734.45,0.377
562,1.9999999999999996,1.0,0.7999999999999999,2608.2,0.3412
563,1.9999999999999996,1.0,0.8999999999999999,2481.96,0.3116
564,1.9999999999999996,1.0,0.9999999999999999,2355.71,0.2869
565,1.9999999999999996,1.0,1.0999999999999999,2229.47,0.2657
566,1.9999999999999996,1.0,1.1999999999999997,2103.22,0.2476
567,1.9999999999999996,1.0,1.2999999999999998,1976.98,0.2317
568,1.9999999999999996,1.0,1.4,1850.73,0.2178
569,1.9999999999999996,1.0,1.4999999999999998,1724.49,0.2055
570,1.9999999999999996,1.0,1.5999999999999996,1598.24,0.1945
571,1.9999999999999996,1.0,1.6999999999999997,1472.0,0.1846
572,1.9999999999999996,1.1,0.5,2938.28,0.4715
573,1.9999999999999996,1.1,0.6,2812.04,0.416
574,1.9999999999999996,1.1,0.7,2685.79,0.3723
575,1.9999999999999996,1.1,0.7999999999999999,2559.55,0.337
576,1.9999999999999996,1.1,0.8999999999999999,2433.3,0.3078
577,1.9999999999999996,1.1,0.9999999999999999,2307.06,0.2833
578,1.9999999999999996,1.1,1.0999999999999999,2180.81,0.2625
579,1.9999999999999996,1.1,1.1999999999999997,2054.57,0.2445
580,1.9999999999999996,1.1,1.2999999999999998,1928.32,0.2289
581,1.9999999999999996,1.1,1.4,1802.08,0.2151
582,1.9999999999999996,1.1,1.4999999999999998,1675.83,0.203
583,1.9999999999999996,1.1,1.5999999999999996,1549.59,0.1921
584,1.9999999999999996,1.1,1.6999999999999997,1423.34,0.1823
585,2.0999999999999996,0.9,0.5,3256.56,0.5099
586,2.0999999999999996,0.9,0.6,3130.32,0.4499
587,2.0999999999999996,0.9,0.7,3004.07,0.4026
588,2.0999999999999996,0.9,0.7999999999999999,2877.83,0.3644
589,2.0999999999999996,0.9,0.8999999999999999,2751.58,0.3328
590,2.0999999999999996,0.9,0.9999999999999999,2625.34,0.3063
591,2.0999999999999996,0.9,1.0999999999999999,2499.09,0.2838
592,2.0999999999999996,0.9,1.1999999999999997,2372.85,0.2644
593,2.0999999999999996,0.9,1.2999999999999998,2246.6,0.2474
594,2.0999999999999996,0.9,1.4,2120.36,0.2326
595,2.0999999999999996,0.9,1.4999999999999998,1994.11,0.2194
596,2.0999999999999996,0.9,1.5999999999999996,1867.87,0.2077
597,2.0999999999999996,0.9,1.6999999999999997,1741.63,0.1971
598,2.0999999999999996,1.0,0.5,3207.91,0.504
599,2.0999999999999996,1.0,0.6,3081.66,0.4447
600,2.0999999999999996,1.0,0.7,2955.42,0.398
601,2.0999999999999996,1.0,0.7999999999999999,2829.17,0.3602
602,2.0999999999999996,1.0,0.8999999999999999,2702.93,0.329
603,2.0999999999999996,1.0,0.9999999999999999,2576.68,0.3028
604,2.0999999999999996,1.0,1.0999999999999999,2450.44,0.2805
605,2.0999999999999996,1.0,1.1999999999999997,2324.19,0.2613
606,2.0999999999999996,1.0,1.2999999999999998,2197.95,0.2446
607,2.0999999999999996,1.0,1.4,2071.7,0.2299
608,2.0999999999999996,1.0,1.4999999999999998,1945.46,0.2169
609,2.0999999999999996,1.0,1.5999999999999996,1819.21,0.2053
610,2.0999999999999996,1.0,1.6999999999999997,1692.97,0.1948
611,2.0999999999999996,1.1,0.5,3159.25,0.4982
612,2.0999999999999996,1.1,0.6,3033.01,0.4396
613,2.0999999999999996,1.1,0.7,2906.76,0.3934
614,2.0999999999999996,1.1,0.7999999999999999,2780.52,0.356
615,2.0999999999999996,1.1,0.8999999999999999,2654.27,0.3252
616,2.0999999999999996,1.1,0.9999999999999999,2528.03,0.2993
617,2.0999999999999996,1.1,1.0999999999999999,2401.78,0.2773
618,2.0999999999999996,1.1,1.1999999999999997,2275.54,0.2583
619,2.0999999999999996,1.1,1.2999999999999998,2149.29,0.2418
620,2.0999999999999996,1.1,1.4,2023.05,0.2272
621,2.0999999999999996,1.1,1.4999999999999998,1896.8,0.2144
622,2.0999999999999996,1.1,1.5999999999999996,1770.56,0.2029
623,2.0999999999999996,1.1,1.6999999999999997,1644.31,0.1926
624,2.1999999999999997,0.9,0.5,3477.53,0.5366
625,2.1999999999999997,0.9,0.6,3351.29,0.4735
626,2.1999999999999997,0.9,0.7,3225.04,0.4237
627,2.1999999999999997,0.9,0.7999999999999999,3098.8,0.3834
628,2.1999999999999997,0.9,0.8999999999999999,2972.55,0.3502
629,2.1999999999999997,0.9,0.9999999999999999,2846.31,0.3223
630,2.1999999999999997,0.9,1.0999999999999999,2720.06,0.2986
631,2.1999999999999997,0.9,1.1999999999999997,2593.82,0.2781
632,2.1999999999999997,0.9,1.2999999999999998,2467.57,0.2603
633,2.1999999999999997,0.9,1.4,2341.33,0.2447
634,2.1999999999999997,0.9,1.4999999999999998,2215.09,0.2308
635,2.1999999999999997,0.9,1.5999999999999996,2088.84,0.2185
636,2.1999999999999997,0.9,1.6999999999999997,1962.6,0.2074
637,2.1999999999999997,1.0,0.5,3428.88,0.5307
638,2.1999999999999997,1.0,0.6,3302.63,0.4683
639,2.1999999999999997,1.0,0.7,3176.39,0.419
640,2.1999999999999997,1.0,0.7999999999999999,3050.14,0.3792
641,2.1999999999999997,1.0,0.8999999999999999,2923.9,0.3464
642,2.1999999999999997,1.0,0.9999999999999999,2797.65,0.3188
643,2.1999999999999997,1.0,1.0999999999999999,2671.41,0.2953
644,2.1999999999999997,1.0,1.1999999999999997,2545.16,0.2751
645,2.1999999999999997,1.0,1.2999999999999998,2418.92,0.2575
646,2.1999999999999997,1.0,1.4,2292.67,0.242
647,2.1999999999999997,1.0,1.4999999999999998,2166.43,0.2283
648,2.1999999999999997,1.0,1.5999999999999996,2040.19,0.2161
649,2.1999999999999997,1.0,1.6999999999999997,1913.94,0.2051
650,2.1999999999999997,1.1,0.5,3380.22,0.5249
651,2.1999999999999997,1.1,0.6,3253.98,0.4631
652,2.1999999999999997,1.1,0.7,3127.73,0.4144
653,2.1999999999999997,1.1,0.7999999999999999,3001.49,0.375
654,2.1999999999999997,1.1,0.8999999999999999,2875.24,0.3426
655,2.1999999999999997,1.1,0.9999999999999999,2749.0,0.3153
656,2.1999999999999997,1.1,1.0999999999999999,2622.75,0.2921
657,2.1999999999999997,1.1,1.1999999999999997,2496.51,0.2721
658,2.1999999999999997,1.1,1.2999999999999998,2370.26,0.2547
659,2.1999999999999997,1.1,1.4,2244.02,0.2393
660,2.1999999999999997,1.1,1.4999999999999998,2117.78,0.2258
661,2.1999999999999997,1.1,1.5999999999999996,1991.53,0.2137
662,2.1999999999999997,1.1,1.6999999999999997,1865.29,0.2028
663,2.3,0.9,0.5,3698.5,0.5633
664,2.3,0.9,0.6,3572.26,0.497
665,2.3,0.9,0.7,3446.01,0.4447
666,2.3,0.9,0.7999999999999999,3319.77,0.4024
667,2.3,0.9,0.8999999999999999,3193.52,0.3676
668,2.3,0.9,0.9999999999999999,3067.28,0.3383
669,2.3,0.9,1.0999999999999999,2941.03,0.3134
670,2.3,0.9,1.1999999999999997,2814.79,0.2919
671,2.3,0.9,1.2999999999999998,2688.55,0.2732
672,2.3,0.9,1.4,2562.3,0.2568
673,2.3,0.9,1.4999999999999998,2436.06,0.2422
674,2.3,0.9,1.5999999999999996,2309.81,0.2292
675,2.3,0.9,1.6999999999999997,2183.57,0.2176
676,2.3,1.0,0.5,3649.85,0.5574
677,2.3,1.0,0.6,3523.6,0.4918
678,2.3,1.0,0.7,3397.36,0.4401
679,2.3,1.0,0.7999999999999999,3271.11,0.3983
680,2.3,1.0,0.8999999999999999,3144.87,0.3637
681,2.3,1.0,0.9999999999999999,3018.62,0.3348
682,2.3,1.0,1.0999999999999999,2892.38,0.3101
683,2.3,1.0,1.1999999999999997,2766.14,0.2889
684,2.3,1.0,1.2999999999999998,2639.89,0.2704
685,2.3,1.0,1.4,2513.65,0.2541
686,2.3,1.0,1.4999999999999998,2387.4,0.2397
687,2.3,1.0,1.5999999999999996,2261.16,0.2269
688,2.3,1.0,1.6999999999999997,2134.91,0.2153
689,2.3,1.1,0.5,3601.19,0.5516
690,2.3,1.1,0.6,3474.95,0.4866
691,2.3,1.1,0.7,3348.7,0.4355
692,2.3,1.1,0.7999999999999999,3222.46,0.3941
693,2.3,1.1,0.8999999999999999,3096.21,0.3599
694,2.3,1.1,0.9999999999999999,2969.97,0.3313
695,2.3,1.1,1.0999999999999999,2843.72,0.3069
696,2.3,1.1,1.1999999999999997,2717.48,0.2858
697,2.3,1.1,1.2999999999999998,2591.24,0.2675
698,2.3,1.1,1.4,2464.99,0.2514
699,2.3,1.1,1.4999999999999998,2338.75,0.2372
700,2.3,1.1,1.5999999999999996,2212.5,0.2245
701,2.3,1.1,1.6999999999999997,2086.26,0.2131
702,2.3999999999999995,0.9,0.5,3919.47,0.59
703,2.3999999999999995,0.9,0.6,3793.23,0.5205
704,2.3999999999999995,0.9,0.7,3666.98,0.4658
705,2.3999999999999995,0.9,0.7999999999999999,3540.74,0.4215
706,2.3999999999999995,0.9,0.8999999999999999,3414.5,0.3849
707,2.3999999999999995,0.9,0.9999999999999999,3288.25,0.3543
708,2.3999999999999995,0.9,1.0999999999999999,3162.01,0.3282
709,2.3999999999999995,0.9,1.1999999999999997,3035.76,0.3057
710,2.3999999999999995,0.9,1.2999999999999998,2909.52,0.2861
711,2.3999999999999995,0.9,1.4,2783.27,0.2689
712,2.3999999999999995,0.9,1.4999999999999998,2657.03,0.2536
713,2.3999999999999995,0.9,1.5999999999999996,2530.78,0.24
714,2.3999999999999995,0.9,1.6999999999999997,2404.54,0.2278
715,2.3999999999999995,1.0,0.5,3870.82,0.5841
716,2.3999999999999995,1.0,0.6,3744.57,0.5154
717,2.3999999999999995,1.0,0.7,3618.33,0.4611
718,2.3999999999999995,1.0,0.7999999999999999,3492.08,0.4173
719,2.3999999999999995,1.0,0.8999999999999999,3365.84,0.3811
720,2.3999999999999995,1.0,0.9999999999999999,3239.6,0.3507
721,2.3999999999999995,1.0,1.0999999999999999,3113.35,0.3249
722,2.3999999999999995,1.0,1.1999999999999997,2987.11,0.3026
723,2.3999999999999995,1.0,1.2999999999999998,2860.86,0.2832
724,2.3999999999999995,1.0,1.4,2734.62,0.2662
725,2.3999999999999995,1.0,1.4999999999999998,2608.37,0.2511
726,2.3999999999999995,1.0,1.5999999999999996,2482.13,0.2377
727,2.3999999999999995,1.0,1.6999999999999997,2355.88,0.2256
728,2.3999999999999995,1.1,0.5,3822.16,0.5783
729,2.3999999999999995,1.1,0.6,3695.92,0.5102
730,2.3999999999999995,1.1,0.7,3569.67,0.4565
731,2.3999999999999995,1.1,0.7999999999999999,3443.43,0.4131
732,2.3999999999999995,1.1,0.8999999999999999,3317.18,0.3773
733,2.3999999999999995,1.1,0.9999999999999999,3190.94,0.3472
734,2.3999999999999995,1.1,1.0999999999999999,3064.7,0.3216
735,2.3999999999999995,1.1,1.1999999999999997,2938.45,0.2996
736,2.3999999999999995,1.1,1.2999999999999998,2812.21,0.2804
737,2.3999999999999995,1.1,1.4,2685.96,0.2635
738,2.3999999999999995,1.1,1.4999999999999998,2559.72,0.2486
739,2.3999999999999995,1.1,1.5999999999999996,2433.47,0.2353
740,2.3999999999999995,1.1,1.6999999999999997,2307.23,0.2233
